smiles,pchembl_value,standard_type,type,value
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NC)ncnc43)[C@H](O)[C@@H]2O)n1,6.11,Ki,Ki,778.0
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NC)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,5.47,Ki,Ki,3350.0
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NC5CC5)ncnc43)[C@H](O)[C@@H]2O)n1,7.03,Ki,Ki,93.0
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NC5CC5)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,7.21,Ki,Ki,62.2
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N[C@H]5C[C@@H]6CC[C@@H]5C6)ncnc43)[C@H](O)[C@@H]2O)n1,7.19,Ki,Ki,64.5
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N[C@H]5C[C@@H]6CC[C@@H]5C6)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,6.79,Ki,Ki,164.0
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NC5CCCO5)ncnc43)[C@H](O)[C@@H]2O)n1,6.26,Ki,Ki,554.0
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NC5CCCO5)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,6.06,Ki,Ki,870.0
CCn1nnc([C@H]2O[C@@H](n3cnc4c(Nc5ccc(Cl)cc5F)ncnc43)[C@H](O)[C@@H]2O)n1,7.11,Ki,Ki,77.5
CCn1nnc([C@H]2O[C@@H](n3cnc4c(Nc5ccc(Cl)cc5F)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,6.65,Ki,Ki,223.0
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NCc5ccccc5I)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,6.97,Ki,Ki,108.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(I)cc5)CC4)nc32)[C@H](O)[C@@H]1O,7.04,Ki,Ki,92.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(Br)cc5)CC4)nc32)[C@H](O)[C@@H]1O,7.54,Ki,Ki,29.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(Cl)cc5)CC4)nc32)[C@H](O)[C@@H]1O,7.6,Ki,Ki,25.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(F)cc5)CC4)nc32)[C@H](O)[C@@H]1O,7.01,Ki,Ki,98.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)O)cc4)nc32)[C@H](O)[C@@H]1O,7.9,Ki,Ki,12.48
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,8.07,Ki,Ki,8.41
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(CCc5ccccc5)CC4)nc32)[C@H](O)[C@@H]1O,6.01,Ki,Ki,967.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(Cc5ccccc5)CC4)nc32)[C@H](O)[C@@H]1O,6.18,Ki,Ki,659.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCCN4CCN(c5ccccc5)CC4)nc32)[C@H](O)[C@@H]1O,6.62,Ki,Ki,237.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccccc5)CC4)nc32)[C@H](O)[C@@H]1O,7.26,Ki,Ki,55.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(C(=O)NCCNC(=O)NC4CCN(c5ccccn5)CC4)nc32)[C@H](O)[C@@H]1O,8.4,Ki,Ki,4.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(C#CC[C@H]4CC[C@H](C(=O)OC)CC4)nc32)[C@H](O)[C@@H]1O,9.3,Ki,Ki,0.5
CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,6.54,Ki,Ki,290.0
Nc1nc(N/N=C/C2CCCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.57,Ki,Ki,270.0
Nc1nc(OCCc2ccc(Cl)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.31,Ki,Ki,490.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(C(F)(F)F)cc5)CC4)nc32)[C@H](O)[C@@H]1O,7.44,Ki,Ki,36.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc([N+](=O)[O-])cc5)CC4)nc32)[C@H](O)[C@@H]1O,7.62,Ki,Ki,24.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(C)cc5)CC4)nc32)[C@H](O)[C@@H]1O,7.06,Ki,Ki,88.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(OC)cc5)CC4)nc32)[C@H](O)[C@@H]1O,7.37,Ki,Ki,43.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(OCCOC)cc5)CC4)nc32)[C@H](O)[C@@H]1O,7.25,Ki,Ki,56.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(C(=O)O)cc5)CC4)nc32)[C@H](O)[C@@H]1O,7.52,Ki,Ki,30.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(CC(=O)O)cc5)CC4)nc32)[C@H](O)[C@@H]1O,7.08,Ki,Ki,84.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5cccc(Cl)c5)CC4)nc32)[C@H](O)[C@@H]1O,7.64,Ki,Ki,23.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5cccc(C(=O)O)c5)CC4)nc32)[C@H](O)[C@@H]1O,7.14,Ki,Ki,72.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccccc5F)CC4)nc32)[C@H](O)[C@@H]1O,8.11,Ki,Ki,7.76
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccccc5Cl)CC4)nc32)[C@H](O)[C@@H]1O,7.74,Ki,Ki,18.21
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccccc5C(F)(F)F)CC4)nc32)[C@H](O)[C@@H]1O,7.02,Ki,Ki,95.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccccc5OC)CC4)nc32)[C@H](O)[C@@H]1O,6.56,Ki,Ki,277.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(F)c(Cl)c5)CC4)nc32)[C@H](O)[C@@H]1O,7.47,Ki,Ki,34.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(Cl)c(Cl)c5)CC4)nc32)[C@H](O)[C@@H]1O,7.58,Ki,Ki,26.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5cc(Cl)cc(Cl)c5)CC4)nc32)[C@H](O)[C@@H]1O,7.48,Ki,Ki,33.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5cccc(F)c5F)CC4)nc32)[C@H](O)[C@@H]1O,8.26,Ki,Ki,5.48
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(Cl)cc5F)CC4)nc32)[C@H](O)[C@@H]1O,8.32,Ki,Ki,4.78
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(CC(=O)O)cc5Br)CC4)nc32)[C@H](O)[C@@H]1O,7.62,Ki,Ki,24.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(N4CCN(c5ccc(OCCOC)cc5)CC4)nc32)[C@H](O)[C@@H]1O,6.17,Ki,Ki,682.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(N4CCN(c5ccc(OCc6ccccc6)cc5)CC4)nc32)[C@H](O)[C@@H]1O,6.13,Ki,Ki,745.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(N4CCN(c5ccc(OCc6ccc(Cl)cc6)cc5)CC4)nc32)[C@H](O)[C@@H]1O,7.48,Ki,Ki,33.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(N4CCN(c5ccc(OCc6ccc(F)cc6)cc5)CC4)nc32)[C@H](O)[C@@H]1O,6.63,Ki,Ki,235.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(N4CCN(c5ccc(OCc6ccc(C(F)(F)F)cc6)cc5)CC4)nc32)[C@H](O)[C@@H]1O,7.62,Ki,Ki,24.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(N4CCN(c5ccc(OCCCc6ccccc6)cc5)CC4)nc32)[C@H](O)[C@@H]1O,7.79,Ki,Ki,16.32
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(N4CCN(c5ccc(OCC(=O)OCC)cc5)CC4)nc32)[C@H](O)[C@@H]1O,7.28,Ki,Ki,52.0
CCCC[C@H](NC(=O)[C@H]1CC[C@H]2c3[nH]c4ccccc4c3CCN2C1)C(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N1C[C@@H](N)C[C@H]1C(N)=O,4.85,Kd,Kd,14.0
CCCC[C@H](NC(=O)CCCCCNC(=O)[C@H]1CC[C@H]2c3[nH]c4ccccc4c3CCN2C1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCN)C(N)=O,4.8,Kd,Kd,16.0
NCCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)CCCCCNC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(N)=O,4.36,Kd,Kd,44.0
NCCCC[C@H](NC(=O)[C@H](Cc1ccc(F)c(F)c1)NC(=O)[C@@H]1CCCN1C(=O)CCCCCNC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(N)=O,4.43,Kd,Kd,37.0
CCCC[C@H](NC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCN)C(N)=O,4.22,Kd,Kd,60.0
CCCC[C@H](NC(=O)CCCCCNC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1C[C@@H](N)C[C@H]1C(N)=O,4.75,Kd,Kd,18.0
CCCC[C@H](NC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(N)=O,5.0,Kd,Kd,10.0
CCCC[C@H](NC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(=O)N[C@@H](Cc1ccc(F)c(F)c1)C(=O)N[C@@H](CCCCN)C(N)=O,4.58,Kd,Kd,26.0
CCCC[C@H](NC(=O)CCCCCNC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N1C[C@@H](N)C[C@H]1C(N)=O,4.57,Kd,Kd,27.0
CCCC[C@H](NC(=O)CCCCCNC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N[C@@H](CCCCN)C(N)=O,4.96,Kd,Kd,11.0
Cn1cc2c(nc(NC(=O)Nc3ccccc3)n3nc(-c4ccco4)nc23)n1,6.42,Ki,Ki,381.0
COc1cccc2c1nc(N)n1nc(CN3CCN(c4ccccn4)C[C@H]3C)nc21,7.43,Ki,Ki,37.5
COc1cccc2c1nc(N)n1nc(CN3CCN(c4ccccc4)C[C@H]3C)nc21,8.0,Ki,Ki,10.1
COc1cccc2c1nc(N)n1nc(CN3CCN(c4ccc(F)cn4)C[C@H]3C)nc21,7.88,Ki,Ki,13.3
COc1cccc2c1nc(N)n1nc(CN3CCN(c4cccc(F)c4)C[C@H]3C)nc21,8.28,Ki,Ki,5.3
COc1cccc2c1nc(N)n1nc(CN3CCN(c4ccccc4F)C[C@H]3C)nc21,8.07,Ki,Ki,8.6
COc1cccc2c1nc(N)n1nc(CN3CCN(c4ccc(F)cc4)C[C@H]3C)nc21,8.26,Ki,Ki,5.5
COc1cccc2c1nc(N)n1nc(CN3CCN(c4cccnc4)C[C@H]3C)nc21,7.4,Ki,Ki,39.9
COc1cccc2c1nc(N)n1nc(CN3CCN(c4ccncc4)C[C@H]3C)nc21,7.03,Ki,Ki,92.9
COc1cccc2c1nc(N)n1nc(CN3CCN(c4ncccn4)C[C@H]3C)nc21,7.58,Ki,Ki,26.5
COc1ccccc1N1CCN(Cc2nc3c4cccc(OC)c4nc(N)n3n2)[C@H](C)C1,8.05,Ki,Ki,8.9
COc1cccc(N2CCN(Cc3nc4c5cccc(OC)c5nc(N)n4n3)[C@H](C)C2)c1,8.11,Ki,Ki,7.7
COc1ccc(N2CCN(Cc3nc4c5cccc(OC)c5nc(N)n4n3)[C@H](C)C2)cc1,8.32,Ki,Ki,4.8
COc1cccc2c1nc(N)n1nc(CN3CCN(c4cnn(C)c4)C[C@H]3C)nc21,7.61,Ki,Ki,24.6
COc1cccc2c1nc(N)n1nc(CN3CCN(c4ncc(C)s4)C[C@H]3C)nc21,7.64,Ki,Ki,22.8
COc1cccc2c1nc(N)n1nc(CN3CCN(c4cnc(C)s4)C[C@H]3C)nc21,8.17,Ki,Ki,6.7
COc1cccc2c1nc(N)n1nc(CN3CCN(c4sc(C)nc4C)C[C@H]3C)nc21,8.85,Ki,Ki,1.4
COc1cccc2c1nc(N)n1nc(CN3CCN(c4nsnc4Cl)C[C@H]3C)nc21,8.28,Ki,Ki,5.2
CCn1cc(N2CCN(Cc3nc4c5cccc(OC)c5nc(N)n4n3)[C@H](C)C2)cn1,7.7,Ki,Ki,20.0
COc1cccc2c1nc(N)n1nc(CN3CCN(c4cnn(C(C)(C)C)c4)C[C@H]3C)nc21,8.03,Ki,Ki,9.4
OC[C@H]1O[C@@H](n2cnc3c(NC4CCC[C@H]4OCc4ccc(F)cc4)ncnc32)[C@H](O)[C@@H]1O,5.59,Ki,Ki,2550.0
OC1CS[C@@H](n2cnc3c(NCc4cccc5ccccc45)nc(Cl)nc32)[C@H]1O,7.61,Ki,Ki,24.8
OC[C@H]1OC(n2cnc3c(NC4CCC[C@@H]4OCc4cccc(F)c4)ncnc32)[C@H](O)[C@@H]1O,5.13,Ki,Ki,7330.0
CC(C)c1ccc(CO[C@H]2CCCC2Nc2ncnc3c2ncn3C2O[C@H](CO)[C@@H](O)[C@H]2O)cc1,4.94,Ki,Ki,11400.0
OC[C@H]1OC(n2cnc3c(NC4CCC[C@H]4OCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,6.32,Ki,Ki,476.0
Cc1ccc(CO[C@H]2CCCC2Nc2ncnc3c2ncn3C2O[C@H](CO)[C@@H](O)[C@H]2O)cc1,5.6,Ki,Ki,2530.0
COc1ccccc1CNc1nc(Cl)nc2c1ncn2[C@@H]1SCC(O)[C@@H]1O,7.7,Ki,Ki,19.9
CNc1nc(Cl)nc2c1ncn2[C@@H]1SCC(O)[C@@H]1O,8.43,Ki,Ki,3.69
OC[C@H]1OC(n2cnc3c(NC4CCC[C@@H]4OCc4ccc(F)cc4)ncnc32)[C@H](O)[C@@H]1O,5.26,Ki,Ki,5540.0
OC[C@H]1O[C@@H](n2cnc3c(NC4CCC[C@H]4OCc4cccc(F)c4)ncnc32)[C@H](O)[C@@H]1O,6.38,Ki,Ki,422.0
OC1CS[C@@H](n2cnc3c(NCc4cccc(Br)c4)ncnc32)[C@H]1O,6.38,Ki,Ki,420.0
OC1CO[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H]1O,7.37,Ki,Ki,42.9
CC(C)c1ccc(CO[C@@H]2CCCC2Nc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1,5.42,Ki,Ki,3780.0
OC1CS[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H]1O,6.64,Ki,Ki,230.0
OC1CS[C@@H](n2cnc3c(NCc4cccc(Cl)c4)nc(Cl)nc32)[C@H]1O,8.78,Ki,Ki,1.66
OC1CS[C@@H](n2cnc3c(NCc4cccc(F)c4)nc(Cl)nc32)[C@H]1O,8.13,Ki,Ki,7.4
COc1cccc(CO[C@H]2CCCC2Nc2ncnc3c2ncn3C2O[C@H](CO)[C@@H](O)[C@H]2O)c1,5.53,Ki,Ki,2980.0
Cc1ccccc1CO[C@@H]1CCCC1Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.47,Ki,Ki,3370.0
OC1CS[C@@H](n2cnc3c(NCc4cccc(F)c4)ncnc32)[C@H]1O,5.9,Ki,Ki,1260.0
OC1CS[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H]1O,8.6,Ki,Ki,2.5
OC1CS[C@@H](n2cnc3c(NCc4cccc(Br)c4)ncnc32)[C@H]1O,8.17,Ki,Ki,6.8
OC[C@H]1O[C@@H](n2cnc3c(NC4CCC[C@H]4OCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,4.81,Ki,Ki,15600.0
OC[C@H]1OC(n2cnc3c(NC4CCC[C@@H]4OCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,5.17,Ki,Ki,6830.0
Cc1cccc(CO[C@H]2CCCC2Nc2nc(Cl)nc3c2ncn3C2O[C@H](CO)[C@@H](O)[C@H]2O)c1,5.03,Ki,Ki,9370.0
COc1ccc(Cl)cc1CNc1nc(Cl)nc2c1ncn2[C@@H]1SCC(O)[C@@H]1O,5.4,Ki,Ki,4020.0
OC1CO[C@@H](n2cnc3c(NCc4cccc(Br)c4)nc(Cl)nc32)[C@H]1O,7.89,Ki,Ki,13.0
Cc1cccc(C)c1CO[C@@H]1CCCC1Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.64,Ki,Ki,2270.0
Cc1ccccc1CO[C@H]1CCCC1Nc1ncnc2c1ncn2C1O[C@H](CO)[C@@H](O)[C@H]1O,5.27,Ki,Ki,5320.0
OC[C@H]1OC(n2cnc3c(NC4CCCCC4OCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,5.43,Ki,Ki,3740.0
OC[C@H]1OC(n2cnc3c(NC4CCCCC4OCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,4.59,Ki,Ki,25400.0
OC1CS[C@@H](n2cnc3c(NCc4cccc(Cl)c4)ncnc32)[C@H]1O,6.36,Ki,Ki,440.0
OC1CS[C@@H](n2cnc3c(NCc4cccc(Br)c4)nc(Cl)nc32)[C@H]1O,8.05,Ki,Ki,8.99
OC1CS[C@@H](n2cnc3c(NCc4ccccc4Cl)nc(Cl)nc32)[C@H]1O,5.8,Ki,Ki,1600.0
OC1CS[C@@H](n2cnc3c(NCc4cccc(Cl)c4)ncnc32)[C@H]1O,8.82,Ki,Ki,1.5
OC1CS[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H]1O,6.47,Ki,Ki,341.0
OC1CS[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H]1O,8.38,Ki,Ki,4.16
COc1ccc(Cl)cc1CNc1nc(Cl)nc2c1ncn2[C@@H]1SCC(O)[C@@H]1O,7.9,Ki,Ki,12.7
COc1cccc(CO[C@@H]2CCCC2Nc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1,5.56,Ki,Ki,2770.0
OC1CS[C@@H](n2cnc3c(NCc4ccccc4Cl)nc(Cl)nc32)[C@H]1O,7.59,Ki,Ki,25.8
OC1CS[C@@H](n2cnc3c(NCc4cccc(F)c4)ncnc32)[C@H]1O,8.14,Ki,Ki,7.3
Cl.N=C1N(CCCCc2ccccc2)C[C@@H]2Cc3ccccc3CN12,4.46,Ki,Ki,35.0
Cl.N=C1N(Cc2ccccc2)C[C@@H]2Cc3ccccc3CN12,4.19,Ki,Ki,64.0
O=C1[C@@H]2Cc3ccccc3CN2C(=O)N1Cc1ccccc1,4.36,Ki,Ki,44.0
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)O)cc4)nc32)[C@H](O)[C@@H]1O,6.3,Ki,Ki,0.503
CCn1cnc2c(NCCc3ccccc3)ncnc21,5.87,Ki,Ki,1340.0
CCn1cnc2c(N)nc(NCCc3ccccc3)nc21,6.82,Ki,Ki,150.0
CCn1c(-c2ccco2)nc2c(N)ncnc21,8.43,Ki,Ki,3.7
CCn1cnc2c(N)ncnc21,5.66,Ki,Ki,2200.0
CCCn1cnc2c(N)ncnc21,5.02,Ki,Ki,9600.0
CCCn1c(Br)nc2c(N)ncnc21,6.52,Ki,Ki,300.0
CCCn1c(-c2ccco2)nc2c(N)ncnc21,7.75,Ki,Ki,18.0
CCCn1cnc2c(N)nc(NCc3ccccc3)nc21,5.85,Ki,Ki,1400.0
CCCn1c(Br)nc2c(N)nc(NCc3ccccc3)nc21,7.44,Ki,Ki,36.0
CCCn1c(-c2ccco2)nc2c(N)nc(NCc3ccccc3)nc21,8.18,Ki,Ki,6.6
CCCn1cnc2c(N)nc(NCCc3ccccc3)nc21,6.13,Ki,Ki,738.0
CCCn1c(Br)nc2c(N)nc(NCCc3ccccc3)nc21,7.57,Ki,Ki,27.0
CCCn1c(-c2ccco2)nc2c(N)nc(NCCc3ccccc3)nc21,7.85,Ki,Ki,14.0
CCCn1cnc2c(N)nc(NCCCc3ccccc3)nc21,5.04,Ki,Ki,9110.0
CCCn1c(Br)nc2c(N)nc(NCCCc3ccccc3)nc21,6.55,Ki,Ki,284.0
CCCn1c(-c2ccco2)nc2c(N)nc(NCCCc3ccccc3)nc21,6.95,Ki,Ki,113.0
CCCn1cnc2c(NCc3ccccc3)ncnc21,4.65,Ki,Ki,22600.0
CCCn1c(Br)nc2c(NCc3ccccc3)ncnc21,5.93,Ki,Ki,1180.0
CCCn1c(-c2ccco2)nc2c(NCc3ccccc3)ncnc21,7.1,Ki,Ki,80.0
CCCn1cnc2c(NCCc3ccccc3)ncnc21,4.92,Ki,Ki,12000.0
CCCn1c(Br)nc2c(NCCc3ccccc3)ncnc21,6.3,Ki,Ki,503.0
CCCn1c(-c2ccco2)nc2c(NCCc3ccccc3)ncnc21,6.26,Ki,Ki,547.0
CCCn1cnc2c(NCCCc3ccccc3)ncnc21,4.89,Ki,Ki,13000.0
CCCn1c(Br)nc2c(NCCCc3ccccc3)ncnc21,5.99,Ki,Ki,1020.0
CCCn1c(-c2ccco2)nc2c(NCCCc3ccccc3)ncnc21,6.74,Ki,Ki,181.0
CC(Cc1ccccc1)Nc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,7.07,Ki,Ki,85.0
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(N(C)C)nc43)[C@H](O)[C@@H]2O)n1,5.43,Ki,Ki,3708.0
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,6.59,Ki,Ki,255.0
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(NC(C)Cc5cccc(OC)c5)nc43)[C@H](O)[C@@H]2O)n1,7.68,Ki,Ki,20.9
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(N[C@@H](C)Cc5ccc(OC)cc5)nc43)[C@H](O)[C@@H]2O)n1,7.25,Ki,Ki,56.3
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(N[C@H](C)Cc5ccc(OC)cc5)nc43)[C@H](O)[C@@H]2O)n1,8.28,Ki,Ki,5.3
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(NC(C)Cc5ccc(OC)cc5)nc43)[C@H](O)[C@@H]2O)n1,8.19,Ki,Ki,6.5
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(NC(C)Cc5ccc(C(F)(F)F)cc5)nc43)[C@H](O)[C@@H]2O)n1,7.79,Ki,Ki,16.4
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(N[C@H](C)Cc5ccc(Br)cc5)nc43)[C@H](O)[C@@H]2O)n1,7.99,Ki,Ki,10.3
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(NC(C)Cc5ccc(Br)cc5)nc43)[C@H](O)[C@@H]2O)n1,8.16,Ki,Ki,6.9
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(NC(C)Cc5ccc(Cl)cc5)nc43)[C@H](O)[C@@H]2O)n1,7.79,Ki,Ki,16.1
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(NC(C)Cc5ccc(F)cc5)nc43)[C@H](O)[C@@H]2O)n1,7.93,Ki,Ki,11.7
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(N[C@H](C)Cc5ccccc5)nc43)[C@H](O)[C@@H]2O)n1,7.88,Ki,Ki,13.2
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(NC(C)Cc5ccccc5)nc43)[C@H](O)[C@@H]2O)n1,8.04,Ki,Ki,9.1
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(N=[N+]=[N-])nc31)[C@H](O)[C@@H]2O,5.56,Ki,Ki,2770.0
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCCc4ccccc4)nc(N=[N+]=[N-])nc31)[C@H](O)[C@@H]2O,5.96,Ki,Ki,1110.0
O=C(Nc1nc(C2CC2)cs1)c1cc2ccccc2s1,5.54,Ki,Ki,2.9
CC(C)Nc1nc(NC(=O)Cc2ccccc2)n2nc(-c3ccco3)nc2n1,6.41,Ki,Ki,393.0
CNc1nc(NC(=O)Cc2ccccc2)n2nc(-c3ccco3)nc2n1,6.52,Ki,Ki,300.0
O=C(Nc1nc(NCc2ccccc2)nc2nc(-c3ccco3)nn12)c1ccccc1,7.02,Ki,Ki,95.2
O=C(Nc1nc(NC2CCCCC2)nc2nc(-c3ccco3)nn12)c1ccccc1,5.99,Ki,Ki,1020.0
CC(C)Nc1nc(NC(=O)c2ccccc2)n2nc(-c3ccco3)nc2n1,5.67,Ki,Ki,2150.0
CNc1nc(NC(=O)c2ccccc2)n2nc(-c3ccco3)nc2n1,6.71,Ki,Ki,194.0
O=C(Nc1ccccc1)Nc1nc(NCc2ccccc2)nc2nc(-c3ccco3)nn12,8.84,Ki,Ki,1.44
O=C(Nc1ccccc1)Nc1nc(NC2CCCCC2)nc2nc(-c3ccco3)nn12,8.1,Ki,Ki,7.87
